id,type,title,short_title,score,url,time_tbd,date_tbd,datetime_local,datetime_utc,created_at,query_performer,num_performers,performer_ids,performer_slugs,venue_id,venue_slug,listing_count,average_price,lowest_price_good_deals,lowest_price,highest_price
2599027,concert,Katy Perry,Katy Perry,0.7761,https://seatgeek.com/katy-perry-tickets/lima-jockey-club-del-peru-2015-09-22-3-30-am/concert/2599027/,True,False,2015-09-22T03:30:00,2015-09-22T08:30:00,2015-04-29T00:00:00,1031,1,[1031],[1031],31784,jockey-club-del-peru,,,,,
2590287,concert,Katy Perry,Katy Perry,0.77647,https://seatgeek.com/katy-perry-tickets/sao-paulo-allianz-parque-1-2015-09-25-9-pm/concert/2590287/,False,False,2015-09-25T21:00:00,2015-09-26T00:00:00,2015-04-16T00:00:00,1031,1,[1031],[1031],29937,allianz-parque-1,2,345.5,,324.0,367.0
2658683,concert,Katy Perry,Katy Perry,0.7761,https://seatgeek.com/katy-perry-tickets/santiago-chile-estadio-nacional-2015-10-06-3-30-am/concert/2658683/,True,False,2015-10-06T03:30:00,2015-10-06T07:30:00,2015-06-24T00:00:00,1031,1,[1031],[1031],9869,estadio-nacional,,,,,
2599362,concert,Katy Perry,Katy Perry,0.77638,https://seatgeek.com/katy-perry-tickets/san-juan-coliseo-de-puerto-rico-2015-10-12-3-30-am/concert/2599362/,True,False,2015-10-12T03:30:00,2015-10-12T07:30:00,2015-04-29T00:00:00,1031,1,[1031],[1031],7870,coliseo-de-puerto-rico,,,,,
2367207,concert,Usher,Usher,0.70383,https://seatgeek.com/usher-tickets/vancouver-canada-rogers-arena-2017-11-27-7-30-pm/concert/2367207/,False,False,2017-11-27T19:30:00,2017-11-28T03:30:00,2014-10-09T00:00:00,1969,1,[1969],[1969],2983,rogers-arena,,,,,
2698514,concert,Far East Movement,Far East Movement,,https://seatgeek.com/far-east-movement-tickets/reno-nevada-lex-nightclub-2015-08-07-10-pm/concert/2698514/,False,False,2015-08-07T22:00:00,2015-08-08T05:00:00,2015-07-21T00:00:00,6332,1,[6332],[6332],76071,lex-nightclub,,,,,
2688883,concert,Far East Movement with Hook N Sling,Far East Movement with Hook N Sling,0.52456,https://seatgeek.com/far-east-movement-with-hook-n-sling-tickets/los-angeles-california-exchange-la-2015-08-21-10-pm/concert/2688883/,False,False,2015-08-21T22:00:00,2015-08-22T05:00:00,2015-07-17T00:00:00,6332,2,"[6332, 22348]","[6332, 22348]",7336,exchange-la,,,,,
2449355,concert,Country Jam with Sam Hunt and Hunter Hayes and Lady Antebellum and Granger Smith,Country Jam with Sam Hunt and Hunter Hayes and Lady Antebellum and Granger Smith,0.37518,https://seatgeek.com/country-jam-with-sam-hunt-and-hunter-hayes-and-lady-antebellum-and-granger-smith-tickets/eau-claire-wisconsin-country-jam-usa-2015-07-23-2-pm/concert/2449355/,False,False,2015-07-23T14:00:00,2015-07-23T19:00:00,2014-12-15T00:00:00,1082,6,"[1082, 10073, 11264, 16115, 249686, 300222]","[1082, 10073, 11264, 16115, 249686, 300222]",2176,country-jam-usa,,,,,
2581995,concert,Lady Antebellum with Hunter Hayes,Lady Antebellum with Hunter Hayes,0.68508,https://seatgeek.com/lady-antebellum-with-hunter-hayes-tickets/sioux-falls-south-dakota-denny-sanford-premier-center-2015-07-24-7-pm/concert/2581995/,False,False,2015-07-24T19:00:00,2015-07-25T00:00:00,2015-04-04T00:00:00,1082,2,"[1082, 11264]","[1082, 11264]",60477,denny-sanford-premier-center,251,119.0,,76.0,11946.0
2589202,concert,Lady Antebellum with Sam Hunt and Hunter Hayes,Lady Antebellum with Sam Hunt and Hunter Hayes,0.65296,https://seatgeek.com/lady-antebellum-with-sam-hunt-and-hunter-hayes-tickets/wichita-kansas-intrust-bank-arena-2015-07-25-7-pm/concert/2589202/,False,False,2015-07-25T19:00:00,2015-07-26T00:00:00,2015-04-14T00:00:00,1082,3,"[1082, 11264, 249686]","[1082, 11264, 249686]",1568,intrust-bank-arena,167,132.0,,71.0,769.0
2547410,concert,Lady Antebellum with Hunter Hayes and Sam Hunt,Lady Antebellum with Hunter Hayes and Sam Hunt,0.65024,https://seatgeek.com/lady-antebellum-with-hunter-hayes-and-sam-hunt-tickets/englewood-colorado-fiddler-s-green-amphitheatre-2015-07-26-7-pm/concert/2547410/,False,False,2015-07-26T19:00:00,2015-07-27T01:00:00,2015-03-10T00:00:00,1082,3,"[1082, 11264, 249686]","[1082, 11264, 249686]",3703,fiddler-s-green-amphitheatre,214,77.0,55.0,55.0,967.0
2499842,concert,Country Megaticket: Hunter Hayes with Lady Antebellum and Sam Hunt,Country Megaticket: Hunter Hayes with Lady Antebellum and Sam Hunt,0.68002,https://seatgeek.com/country-megaticket-hunter-hayes-with-lady-antebellum-and-sam-hunt-tickets/west-valley-city-utah-usana-amphitheatre-2015-07-29-7-pm/concert/2499842/,False,False,2015-07-29T19:00:00,2015-07-30T01:00:00,2015-01-31T00:00:00,1082,4,"[1082, 4286, 11264, 249686]","[1082, 4286, 11264, 249686]",77,usana-amphitheatre,278,136.0,82.0,58.0,742.0
2469451,concert,Lady Antebellum,Lady Antebellum,0.65361,https://seatgeek.com/lady-antebellum-tickets/salt-lake-city-utah-energysolutions-arena-2015-07-29-7-pm/concert/2469451/,False,False,2015-07-29T19:00:00,2015-07-30T01:00:00,2015-01-09T00:00:00,1082,1,[1082],[1082],188,energysolutions-arena,,,,,
2576515,concert,Lady Antebellum,Lady Antebellum,0.60081,https://seatgeek.com/lady-antebellum-tickets/lethbridge-enmax-centre-2015-08-01-8-pm/concert/2576515/,False,False,2015-08-01T20:00:00,2015-08-02T02:00:00,2015-03-30T00:00:00,1082,1,[1082],[1082],698,enmax-centre,,,,,
2468699,concert,Country Megaticket: Hunter Hayes with Lady Antebellum and Sam Hunt,Country Megaticket: Hunter Hayes with Lady Antebellum and Sam Hunt,0.70964,https://seatgeek.com/country-megaticket-hunter-hayes-with-lady-antebellum-and-sam-hunt-tickets/charlotte-north-carolina-pnc-music-pavilion-2015-08-07-7-pm/concert/2468699/,False,False,2015-08-07T19:00:00,2015-08-07T23:00:00,2015-01-08T00:00:00,1082,4,"[1082, 4286, 11264, 249686]","[1082, 4286, 11264, 249686]",62,pnc-music-pavilion,731,95.0,46.0,46.0,6887.0
2468584,concert,Country Megaticket: Hunter Hayes with Lady Antebellum and Sam Hunt,Country Megaticket: Hunter Hayes with Lady Antebellum and Sam Hunt,0.68723,https://seatgeek.com/country-megaticket-hunter-hayes-with-lady-antebellum-and-sam-hunt-tickets/raleigh-north-carolina-walnut-creek-amphitheatre-2015-08-08-7-pm/concert/2468584/,False,False,2015-08-08T19:00:00,2015-08-08T23:00:00,2015-01-08T00:00:00,1082,4,"[1082, 4286, 11264, 249686]","[1082, 4286, 11264, 249686]",61,walnut-creek-amphitheatre,452,110.5,66.0,66.0,6484.0
2468706,concert,Country Megaticket: Hunter Hayes with Lady Antebellum and Sam Hunt,Country Megaticket: Hunter Hayes with Lady Antebellum and Sam Hunt,0.69625,https://seatgeek.com/country-megaticket-hunter-hayes-with-lady-antebellum-and-sam-hunt-tickets/virginia-beach-virginia-farm-bureau-live-at-virginia-beach-2015-08-09-7-pm/concert/2468706/,False,False,2015-08-09T19:00:00,2015-08-09T23:00:00,2015-01-08T00:00:00,1082,4,"[1082, 4286, 11264, 249686]","[1082, 4286, 11264, 249686]",72,farm-bureau-live-at-virginia-beach,564,99.0,46.0,46.0,2302.0
2393548,concert,Taylor Swift with Haim and Vance Joy and Shawn Mendes,Taylor Swift with Haim and Vance Joy and Shawn Mendes,0.80428,https://seatgeek.com/taylor-swift-with-haim-and-vance-joy-and-shawn-mendes-tickets/foxborough-massachusetts-gillette-stadium-2015-07-24-7-pm/concert/2393548/,False,False,2015-07-24T19:00:00,2015-07-24T23:00:00,2014-11-04T00:00:00,35,4,"[35, 22944, 108722, 292318]","[35, 22944, 108722, 292318]",33,gillette-stadium,180,521.0,226.0,226.0,4024.0
2393547,concert,Taylor Swift with Haim and Vance Joy and Shawn Mendes,Taylor Swift with Haim and Vance Joy and Shawn Mendes,0.80303,https://seatgeek.com/taylor-swift-with-haim-and-vance-joy-and-shawn-mendes-tickets/foxborough-massachusetts-gillette-stadium-2015-07-25-7-pm/concert/2393547/,False,False,2015-07-25T19:00:00,2015-07-25T23:00:00,2014-11-04T00:00:00,35,4,"[35, 22944, 108722, 292318]","[35, 22944, 108722, 292318]",33,gillette-stadium,143,675.0,223.0,223.0,15399.0
2393359,concert,Taylor Swift with Vance Joy,Taylor Swift with Vance Joy,0.76552,https://seatgeek.com/taylor-swift-with-vance-joy-tickets/vancouver-bc-place-stadium-2015-08-01-7-pm/concert/2393359/,False,False,2015-08-01T19:00:00,2015-08-02T02:00:00,2014-11-04T00:00:00,35,2,"[35, 108722]","[35, 108722]",46,bc-place-stadium,524,311.5,124.0,124.0,10884.0
2393521,concert,Taylor Swift with Vance Joy,Taylor Swift with Vance Joy,0.76667,https://seatgeek.com/taylor-swift-with-vance-joy-tickets/edmonton-rexall-place-2015-08-04-7-30-pm/concert/2393521/,False,False,2015-08-04T19:30:00,2015-08-05T01:30:00,2014-11-04T00:00:00,35,2,"[35, 108722]","[35, 108722]",163,rexall-place,379,355.0,273.0,224.0,4024.0
2393519,concert,Taylor Swift with Vance Joy,Taylor Swift with Vance Joy,0.7663,https://seatgeek.com/taylor-swift-with-vance-joy-tickets/edmonton-rexall-place-2015-08-05-7-30-pm/concert/2393519/,False,False,2015-08-05T19:30:00,2015-08-06T01:30:00,2014-11-04T00:00:00,35,2,"[35, 108722]","[35, 108722]",163,rexall-place,447,375.0,222.0,219.0,6525.0
2393564,concert,Taylor Swift with Vance Joy,Taylor Swift with Vance Joy,0.80952,https://seatgeek.com/taylor-swift-with-vance-joy-tickets/seattle-washington-centurylink-field-2015-08-08-7-pm/concert/2393564/,False,False,2015-08-08T19:00:00,2015-08-09T02:00:00,2014-11-04T00:00:00,35,2,"[35, 108722]","[35, 108722]",339,centurylink-field,970,267.0,152.0,152.0,4024.0
2454000,concert,Taylor Swift with Vance Joy,Taylor Swift with Vance Joy,0.84902,https://seatgeek.com/taylor-swift-with-vance-joy-tickets/santa-clara-california-levi-s-stadium-2015-08-14-7-pm/concert/2454000/,False,False,2015-08-14T19:00:00,2015-08-15T02:00:00,2014-12-16T00:00:00,35,2,"[35, 108722]","[35, 108722]",58670,levi-s-stadium,1432,343.0,150.0,150.0,5454.0
2392967,concert,Taylor Swift with Vance Joy,Taylor Swift with Vance Joy,0.84344,https://seatgeek.com/taylor-swift-with-vance-joy-tickets/santa-clara-california-levi-s-stadium-2015-08-15-7-pm/concert/2392967/,False,False,2015-08-15T19:00:00,2015-08-16T02:00:00,2014-11-04T00:00:00,35,2,"[35, 108722]","[35, 108722]",58670,levi-s-stadium,867,400.0,175.0,175.0,3408.0
2393513,concert,Taylor Swift with Vance Joy,Taylor Swift with Vance Joy,0.77726,https://seatgeek.com/taylor-swift-with-vance-joy-tickets/glendale-arizona-gila-river-arena-2015-08-17-7-30-pm/concert/2393513/,False,False,2015-08-17T19:30:00,2015-08-18T02:30:00,2014-11-04T00:00:00,35,2,"[35, 108722]","[35, 108722]",258,gila-river-arena,388,453.0,206.0,198.0,4767.0
2393515,concert,Taylor Swift with Vance Joy,Taylor Swift with Vance Joy,0.77516,https://seatgeek.com/taylor-swift-with-vance-joy-tickets/glendale-arizona-gila-river-arena-2015-08-18-7-30-pm/concert/2393515/,False,False,2015-08-18T19:30:00,2015-08-19T02:30:00,2014-11-04T00:00:00,35,2,"[35, 108722]","[35, 108722]",258,gila-river-arena,378,541.0,170.0,170.0,4767.0
2480749,concert,Train with Matt Nathanson and The Fray,Train with Matt Nathanson and The Fray,0.66987,https://seatgeek.com/train-with-matt-nathanson-and-the-fray-tickets/stateline-nevada-lake-tahoe-outdoor-arena-at-harveys-1-2015-07-21-7-pm/concert/2480749/,False,False,2015-07-21T19:00:00,2015-07-22T02:00:00,2015-01-17T00:00:00,2703,3,"[1212, 1807, 2703]","[1212, 1807, 2703]",194,lake-tahoe-outdoor-arena-at-harveys-1,,,,,
2480840,concert,Train with The Fray and Matt Nathanson,Train with The Fray and Matt Nathanson,0.61848,https://seatgeek.com/train-with-the-fray-and-matt-nathanson-tickets/boise-idaho-taco-bell-arena-2015-07-22-7-pm/concert/2480840/,False,False,2015-07-22T19:00:00,2015-07-23T01:00:00,2015-01-17T00:00:00,2703,3,"[1212, 1807, 2703]","[1212, 1807, 2703]",336,taco-bell-arena,53,86.0,62.0,62.0,217.0
2480711,concert,Train with The Fray and Matt Nathanson,Train with The Fray and Matt Nathanson,0.64064,https://seatgeek.com/train-with-the-fray-and-matt-nathanson-tickets/ridgefield-washington-amphitheater-northwest-2015-07-24-7-pm/concert/2480711/,False,False,2015-07-24T19:00:00,2015-07-25T02:00:00,2015-01-17T00:00:00,2703,3,"[1212, 1807, 2703]","[1212, 1807, 2703]",3062,amphitheater-northwest,205,69.5,44.0,37.0,537.0
2480852,concert,Train with Matt Nathanson and The Fray,Train with Matt Nathanson and The Fray,0.6565,https://seatgeek.com/train-with-matt-nathanson-and-the-fray-tickets/george-washington-gorge-amphitheatre-2015-07-25-7-pm/concert/2480852/,False,False,2015-07-25T19:00:00,2015-07-26T02:00:00,2015-01-17T00:00:00,2703,3,"[1212, 1807, 2703]","[1212, 1807, 2703]",48,gorge-amphitheatre,205,72.0,31.0,31.0,1014.0
2624903,concert,Train,Train,0.64604,https://seatgeek.com/train-tickets/pomona-california-los-angeles-county-fair-2015-09-19-7-30-pm/concert/2624903/,False,False,2015-09-19T19:30:00,2015-09-20T02:30:00,2015-05-27T00:00:00,2703,1,[2703],[2703],969,los-angeles-county-fair,148,163.0,95.0,78.0,610.0
2690115,concert,Train,Train,0.61838,https://seatgeek.com/train-tickets/windsor-the-colosseum-at-caesars-windsor-2015-10-23-9-pm/concert/2690115/,False,False,2015-10-23T21:00:00,2015-10-24T01:00:00,2015-07-18T00:00:00,2703,1,[2703],[2703],353,the-colosseum-at-caesars-windsor,22,419.8,111,111,918
2687292,concert,Train,Train,0.61298,https://seatgeek.com/train-tickets/rama-casino-rama-2015-10-24-9-pm/concert/2687292/,False,False,2015-10-24T21:00:00,2015-10-25T01:00:00,2015-07-15T00:00:00,2703,1,[2703],[2703],301,casino-rama,40,190.5,112,112,882
2503394,concert,Lady Gaga with Tony Bennett,Lady Gaga with Tony Bennett,0.7144,https://seatgeek.com/lady-gaga-with-tony-bennett-tickets/atlantic-city-new-jersey-borgata-event-center-2015-07-24-8-pm/concert/2503394/,False,False,2015-07-24T20:00:00,2015-07-25T00:00:00,2015-02-06T00:00:00,1083,2,"[1083, 1925]","[1083, 1925]",8820,borgata-event-center,60,1009.0,572.0,572.0,2508.0
2480744,concert,Lady Gaga with Tony Bennett,Lady Gaga with Tony Bennett,0.71536,https://seatgeek.com/lady-gaga-with-tony-bennett-tickets/bethel-new-york-bethel-woods-center-for-the-arts-2015-07-25-8-pm/concert/2480744/,False,False,2015-07-25T20:00:00,2015-07-26T00:00:00,2015-01-17T00:00:00,1083,2,"[1083, 1925]","[1083, 1925]",71,bethel-woods-center-for-the-arts,145,96.0,60.0,60.0,1561.0
2513186,concert,Lady Gaga with Tony Bennett,Lady Gaga with Tony Bennett,0.72971,https://seatgeek.com/lady-gaga-with-tony-bennett-tickets/rochester-hills-michigan-meadow-brook-music-festival-2015-07-27-8-pm/concert/2513186/,False,False,2015-07-27T20:00:00,2015-07-28T00:00:00,2015-02-12T00:00:00,1083,2,"[1083, 1925]","[1083, 1925]",5040,meadow-brook-music-festival,326,143.0,53.0,53.0,1698.0
2549421,concert,Lady Gaga with Tony Bennett,Lady Gaga with Tony Bennett,0.74729,https://seatgeek.com/lady-gaga-with-tony-bennett-tickets/atlanta-georgia-chastain-park-amphitheatre-2015-07-29-8-pm/concert/2549421/,False,False,2015-07-29T20:00:00,2015-07-30T00:00:00,2015-03-11T00:00:00,1083,3,"[1083, 1925, 305269]","[1083, 1925, 305269]",293,chastain-park-amphitheatre,244,168.0,113.0,86.0,1350.0
2547259,concert,Lady Gaga with Tony Bennett,Lady Gaga with Tony Bennett,0.70639,https://seatgeek.com/lady-gaga-with-tony-bennett-tickets/washington-district-of-columbia-kennedy-center-concert-hall-2015-07-31-8-pm/concert/2547259/,False,False,2015-07-31T20:00:00,2015-08-01T00:00:00,2015-03-10T00:00:00,1083,2,"[1083, 1925]","[1083, 1925]",583,kennedy-center-concert-hall,38,340.0,213.0,213.0,985.0
2547261,concert,Lady Gaga with Tony Bennett,Lady Gaga with Tony Bennett,0.71189,https://seatgeek.com/lady-gaga-with-tony-bennett-tickets/washington-district-of-columbia-kennedy-center-concert-hall-2015-08-01-8-pm/concert/2547261/,False,False,2015-08-01T20:00:00,2015-08-02T00:00:00,2015-03-10T00:00:00,1083,2,"[1083, 1925]","[1083, 1925]",583,kennedy-center-concert-hall,52,367.0,259.0,244.0,1039.0
2198718,concert,Lady Gaga,Lady Gaga,0.76804,https://seatgeek.com/lady-gaga-tickets/vancouver-canada-rogers-arena-2015-08-09-7-30-pm/concert/2198718/,False,False,2015-08-09T19:30:00,2015-08-10T02:30:00,2014-06-10T00:00:00,1083,1,[1083],[1083],2983,rogers-arena,,,,,
2542716,concert,Enrique Iglesias,Enrique Iglesias,0.72802,https://seatgeek.com/enrique-iglesias-tickets/macka-turkey-kucukciftlik-park-2015-08-19-7-pm/concert/2542716/,False,False,2015-08-19T19:00:00,2015-08-19T16:00:00,2015-03-06T00:00:00,5448,1,[5448],[5448],31092,kucukciftlik-park,31,4467.0,,243.0,6186.0
2661630,concert,Enrique Iglesias,Enrique Iglesias,0.72518,https://seatgeek.com/enrique-iglesias-tickets/las-vegas-nevada-the-colosseum-at-caesars-palace-2015-09-13-9-pm/concert/2661630/,False,False,2015-09-13T21:00:00,2015-09-14T04:00:00,2015-06-24T00:00:00,5448,1,[5448],[5448],591,the-colosseum-at-caesars-palace,326,183.0,86.0,86.0,1148.0
2661628,concert,Enrique Iglesias,Enrique Iglesias,0.73189,https://seatgeek.com/enrique-iglesias-tickets/las-vegas-nevada-the-colosseum-at-caesars-palace-2015-09-14-9-pm/concert/2661628/,False,False,2015-09-14T21:00:00,2015-09-15T04:00:00,2015-06-24T00:00:00,5448,1,[5448],[5448],591,the-colosseum-at-caesars-palace,337,190.0,98.0,98.0,1343.0
2575008,concert,David Guetta,David Guetta,0.56114,https://seatgeek.com/david-guetta-tickets/colmar-theatre-de-plein-air-parc-expo-2015-08-09-9-pm/concert/2575008/,False,False,2015-08-09T21:00:00,2015-08-09T19:00:00,2015-03-30T00:00:00,4114,1,[4114],[4114],48039,theatre-de-plein-air-parc-expo,0,,,,
2452348,music_festival,"Electric Zoo Festival (3 Day Pass) with David Guetta, Chemical Brothers, Bonobo","Electric Zoo Festival (3 Day Pass) with David Guetta, Chemical Brothers, Bonobo",0.67325,https://seatgeek.com/electric-zoo-festival-3-day-pass-with-david-guetta-chemical-brothers-bonobo-tickets/new-york-new-york-randalls-island-2015-09-04-3-30-am/music-festival/2452348/,True,False,2015-09-04T03:30:00,2015-09-04T07:30:00,2014-12-15T00:00:00,4114,80,"[220, 281, 1410, 4114, 4347, 4415, 4862, 4941, 6024, 6177, 6683, 7257, 7591, 7954, 8715, 9497, 9722, 10592, 11357, 11819, 11951, 12056, 14209, 14236, 14455, 16060, 16218, 16281, 16700, 16793, 17640, 17731, 17985, 18424, 18839, 19055, 19304, 19508, 19513, 19995, 20007, 22175, 22532, 22560, 22564, 22578, 22608, 22990, 23311, 24123, 28484, 32065, 38198, 40735, 58447, 58490, 71061, 76082, 77779, 88065, 91100, 103501, 127828, 129946, 133375, 133672, 133760, 138176, 143259, 147969, 179789, 190619, 195842, 264002, 264872, 269734, 279462, 283243, 293884, 301873]","[220, 281, 1410, 4114, 4347, 4415, 4862, 4941, 6024, 6177, 6683, 7257, 7591, 7954, 8715, 9497, 9722, 10592, 11357, 11819, 11951, 12056, 14209, 14236, 14455, 16060, 16218, 16281, 16700, 16793, 17640, 17731, 17985, 18424, 18839, 19055, 19304, 19508, 19513, 19995, 20007, 22175, 22532, 22560, 22564, 22578, 22608, 22990, 23311, 24123, 28484, 32065, 38198, 40735, 58447, 58490, 71061, 76082, 77779, 88065, 91100, 103501, 127828, 129946, 133375, 133672, 133760, 138176, 143259, 147969, 179789, 190619, 195842, 264002, 264872, 269734, 279462, 283243, 293884, 301873]",3179,randalls-island,70,403.0,,248.0,613.0
2552247,music_festival,"Nocturnal Wonderland 2015 - 3 Day Festival (3 Day Pass) with David Guetta, Armin Van Buuren, Kaskade","Nocturnal Wonderland 2015 - 3 Day Festival (3 Day Pass) with David Guetta, Armin Van Buuren, Kaskade",0.59238,https://seatgeek.com/nocturnal-wonderland-2015-3-day-festival-3-day-pass-with-david-guetta-armin-van-buuren-kaskade-tickets/san-bernardino-california-san-manuel-amphitheater-2015-09-04-3-pm/music-festival/2552247/,False,False,2015-09-04T15:00:00,2015-09-04T22:00:00,2015-03-14T00:00:00,4114,37,"[220, 262, 1026, 2565, 4114, 4941, 6144, 7954, 7985, 10243, 10572, 11506, 11546, 12545, 14209, 14236, 14455, 14698, 15368, 16285, 16330, 19391, 28484, 30669, 56201, 77779, 78764, 81471, 91100, 101476, 133375, 148341, 150670, 252739, 268150, 269734, 310638]","[220, 262, 1026, 2565, 4114, 4941, 6144, 7954, 7985, 10243, 10572, 11506, 11546, 12545, 14209, 14236, 14455, 14698, 15368, 16285, 16330, 19391, 28484, 30669, 56201, 77779, 78764, 81471, 91100, 101476, 133375, 148341, 150670, 252739, 268150, 269734, 310638]",945,san-manuel-amphitheater,5,518.0,,357.0,556.0
2649431,concert,David Guetta,David Guetta,0.56716,https://seatgeek.com/david-guetta-tickets/las-vegas-nevada-xs-the-nightclub-at-encore-2015-09-06-10-pm/concert/2649431/,False,False,2015-09-06T22:00:00,2015-09-07T05:00:00,2015-06-17T00:00:00,4114,1,[4114],[4114],3243,xs-the-nightclub-at-encore,0,,,,
2604089,concert,David Guetta,David Guetta,0.53203,https://seatgeek.com/david-guetta-tickets/las-vegas-nevada-encore-beach-club-2015-09-07-12-pm/concert/2604089/,False,False,2015-09-07T12:00:00,2015-09-07T19:00:00,2015-05-09T00:00:00,4114,1,[4114],[4114],8719,encore-beach-club,1,201,,201,201
2688335,concert,David Guetta,David Guetta,0.56716,https://seatgeek.com/david-guetta-tickets/las-vegas-nevada-xs-the-nightclub-at-encore-2015-09-11-10-pm/concert/2688335/,False,False,2015-09-11T22:00:00,2015-09-12T05:00:00,2015-07-16T00:00:00,4114,1,[4114],[4114],3243,xs-the-nightclub-at-encore,0,,,,
2604084,concert,David Guetta,David Guetta,0.53226,https://seatgeek.com/david-guetta-tickets/las-vegas-nevada-encore-beach-club-2015-09-12-11-am/concert/2604084/,False,False,2015-09-12T11:00:00,2015-09-12T18:00:00,2015-05-09T00:00:00,4114,1,[4114],[4114],8719,encore-beach-club,1,225,,225,225
2688334,concert,David Guetta,David Guetta,0.56716,https://seatgeek.com/david-guetta-tickets/las-vegas-nevada-xs-the-nightclub-at-encore-2015-09-13-10-pm/concert/2688334/,False,False,2015-09-13T22:00:00,2015-09-14T05:00:00,2015-07-16T00:00:00,4114,1,[4114],[4114],3243,xs-the-nightclub-at-encore,0,,,,
2604083,concert,David Guetta,David Guetta,0.53192,https://seatgeek.com/david-guetta-tickets/las-vegas-nevada-encore-beach-club-2015-09-19-11-am/concert/2604083/,False,False,2015-09-19T11:00:00,2015-09-19T18:00:00,2015-05-09T00:00:00,4114,1,[4114],[4114],8719,encore-beach-club,1,197.0,,197.0,197.0
2460971,music_festival,"TomorrowWorld Festival (3 Day Pass) with David Guetta, Tiesto, Benny Benassi","TomorrowWorld Festival (3 Day Pass) with David Guetta, Tiesto, Benny Benassi",0.70615,https://seatgeek.com/tomorrowworld-festival-3-day-pass-with-david-guetta-tiesto-benny-benassi-tickets/fairburn-georgia-chattahoochee-hills-2015-09-25-3-30-am/music-festival/2460971/,True,False,2015-09-25T03:30:00,2015-09-25T07:30:00,2014-12-24T00:00:00,4114,37,"[220, 262, 281, 622, 1026, 1410, 4114, 6177, 6928, 7257, 7316, 7591, 7985, 9497, 9734, 11870, 15368, 16191, 16192, 17731, 19995, 21383, 22617, 22658, 22724, 23311, 23851, 25009, 28817, 32862, 33669, 34154, 58447, 58490, 147916, 160487, 279462]","[220, 262, 281, 622, 1026, 1410, 4114, 6177, 6928, 7257, 7316, 7591, 7985, 9497, 9734, 11870, 15368, 16191, 16192, 17731, 19995, 21383, 22617, 22658, 22724, 23311, 23851, 25009, 28817, 32862, 33669, 34154, 58447, 58490, 147916, 160487, 279462]",22234,chattahoochee-hills,1,825.0,,825.0,825.0
2637492,concert,Jason Derulo,Jason Derulo,0.52963,https://seatgeek.com/jason-derulo-tickets/dubuque-iowa-dubuque-county-fair-2015-08-01-8-pm/concert/2637492/,False,False,2015-08-01T20:00:00,2015-08-02T01:00:00,2015-06-03T00:00:00,4358,1,[4358],[4358],41720,dubuque-county-fair,,,,,
2591266,concert,Jason Derulo,Jason Derulo,0.56718,https://seatgeek.com/jason-derulo-tickets/west-allis-wisconsin-wisconsin-state-fair-park-2015-08-07-8-pm/concert/2591266/,False,False,2015-08-07T20:00:00,2015-08-08T01:00:00,2015-04-17T00:00:00,4358,1,[4358],[4358],308,wisconsin-state-fair-park,66,101.0,72.0,72.0,529.0
2685735,music_festival,"Billboard Hot 100 Music Festival (Saturday Pass) with Lil Wayne, Nicki Minaj, Jason Derulo","Billboard Hot 100 Music Festival (Saturday Pass) with Lil Wayne, Nicki Minaj, Jason Derulo",0.74804,https://seatgeek.com/billboard-hot-100-music-festival-saturday-pass-with-lil-wayne-nicki-minaj-jason-derulo-tickets/wantagh-new-york-nikon-at-jones-beach-theater-2015-08-22-1-30-pm/music-festival/2685735/,False,False,2015-08-22T13:30:00,2015-08-22T17:30:00,2015-07-12T00:00:00,4358,23,"[488, 1109, 1583, 1804, 2446, 2533, 2672, 4358, 4809, 6092, 7031, 13733, 13982, 23866, 25715, 27555, 27573, 28193, 79516, 141120, 142574, 163877, 314191]","[488, 1109, 1583, 1804, 2446, 2533, 2672, 4358, 4809, 6092, 7031, 13733, 13982, 23866, 25715, 27555, 27573, 28193, 79516, 141120, 142574, 163877, 314191]",64,nikon-at-jones-beach-theater,116,743.0,1305.0,390.0,1697.0
2584590,concert,Jason Derulo,Jason Derulo,0.57782,https://seatgeek.com/jason-derulo-tickets/puyallup-washington-puyallup-fairgrounds-2015-09-26-7-30-pm/concert/2584590/,False,False,2015-09-26T19:30:00,2015-09-27T02:30:00,2015-04-07T00:00:00,4358,1,[4358],[4358],770,puyallup-fairgrounds,50,210.5,111.0,111.0,399.0
2641785,concert,Jason Derulo,Jason Derulo,0.53746,https://seatgeek.com/jason-derulo-tickets/cardiff-uk-motorpoint-arena-cardiff-2-2016-01-24-6-30-pm/concert/2641785/,False,False,2016-01-24T18:30:00,2016-01-24T18:30:00,2015-06-07T00:00:00,4358,1,[4358],[4358],3227,motorpoint-arena-cardiff-2,0,,,,
2641498,concert,Jason Derulo,Jason Derulo,0.53335,https://seatgeek.com/jason-derulo-tickets/belfast-uk-odyssey-arena-2016-01-27-6-30-pm/concert/2641498/,False,False,2016-01-27T18:30:00,2016-01-27T18:30:00,2015-06-07T00:00:00,4358,1,[4358],[4358],3536,odyssey-arena,,,,,
2651937,concert,Jason Derulo,Jason Derulo,0.55111,https://seatgeek.com/jason-derulo-tickets/glasgow-uk-the-sse-hydro-2016-01-29-7-pm/concert/2651937/,False,False,2016-01-29T19:00:00,2016-01-29T19:00:00,2015-06-20T00:00:00,4358,1,[4358],[4358],39216,the-sse-hydro,0,,,,
